https://user-images.githubusercontent.com/114129453/204103964-1aab8eaa-7b87-4351-9b25-8257612e2197.png|Rýchlosť 80 km/h a očakávajte 100 km/h
https://user-images.githubusercontent.com/114129453/204103963-6049f6ea-2fe5-46c0-9600-0f6927f97040.png|Rýchlosť 100 km/h a očakávajte 40 km/h
https://user-images.githubusercontent.com/114129453/204103962-a62e1593-51a7-4c06-9b44-b3371c3cf527.png|Rýchlosť 100 km/h a očakávajte 60 km/h
https://user-images.githubusercontent.com/114129453/204103961-b1a93ac7-1764-48b5-b3b0-f49b662b7152.png|Rýchlosť 100 km/h a očakávajte 80 km/h
https://user-images.githubusercontent.com/114129453/204103960-0825bff8-850f-4807-a2cf-ed393ab7be75.png|Rýchlosť 100 km/h a očakávajte 100 km/h
https://user-images.githubusercontent.com/114129453/204104504-145865f0-1641-42dd-ab66-d4bb81fb718a.png|Rýchlosť 50 km/h a očakávajte 90 km/h
https://user-images.githubusercontent.com/114129453/204104505-ca01c00e-9e05-4f8a-9b6b-06a24a9de745.png|Rýchlosť 80 km/h a výstraha
https://user-images.githubusercontent.com/114129453/204104506-838d8ad4-3695-46ce-acfb-4c57ee67bd49.png|Rýchlosť 120 km/h a voľno
https://user-images.githubusercontent.com/114129453/204104508-d30dda51-57c2-4a6b-a46d-3f9f9d68a48c.png|Očakávajte rýchlosť 70 km/h
https://user-images.githubusercontent.com/114129453/204104515-0d1d24c4-84c7-430c-a53b-53b083827972.png|Rýchlosť 40 km/h a očakávajte 110 km/h
https://user-images.githubusercontent.com/114129453/204104514-c741b588-2eb7-4e35-ac9a-4f2f50012ab8.png|Opakovanie návesti Voľno
https://user-images.githubusercontent.com/114129453/204104513-6da18b27-c37d-4a97-9aeb-38a64d1a6920.png|Opakovanie návesti Výstraha
https://user-images.githubusercontent.com/114129453/204104512-1937cf7e-29a8-4766-a1b8-3f90fed5bf44.png|Opakovanie návesti Očakávajte rýchlosť 40 km/h
https://user-images.githubusercontent.com/114129453/204104511-d59890b0-c52f-4396-aa4a-56dbcb6bd0db.png|Opakovanie návesti Očakávajte rýchlosť 60 km/h
https://user-images.githubusercontent.com/114129453/204104510-65a40b04-d953-40f7-8147-7aee572a2f8d.png|Opakovanie návesti Očakávajte rýchlosť 80 km/h
https://user-images.githubusercontent.com/114129453/204104509-7ef35cdf-2622-4c78-bece-7a41c5f65a96.png|Opakovanie návesti Očakávajte rýchlosť 100 km/h
https://user-images.githubusercontent.com/114129453/204104846-5edd693c-834c-4dc4-a05d-d81e27f4ba1e.png|2 biele zvislé pásy - ak sú návestidlá umiestnené na kratšiu vzdialenosť ako je zábrzdná a miestne pomery zaručujú zastavenie vlaku / návesť doplnená bielym svetlom - ak sú návestidlá umiestnené na kratšiu vzdialenosť ako je zábrzdná a miestne pomery nezaručujú zastavenie vlaku
https://user-images.githubusercontent.com/114129453/204105072-73b850e0-699f-4672-9c60-387b4e1833ef.png|Denný znak Výstraha (Terč vo zvislej polohe) / Voľno (Terč vo vodorovnej polohe)
https://user-images.githubusercontent.com/114129453/204105071-4e0923a8-40d2-4da7-9093-d7c0e1b67f85.png|Nočný znak Výstraha (Žlté svetlo alebo žltý terč z materiálu odrážajúceho svetlo) / Voľno (Zelené svetlo alebo zelená doska z materiálu odrážajúceho svetlo)
https://user-images.githubusercontent.com/114129453/204105070-47917672-3579-4962-b5a4-2df633f1b23d.png|Stoj - Denný znak (Jedno rameno vpravo vodorovne)
https://user-images.githubusercontent.com/114129453/204105069-bed890e8-0aab-4aa0-829d-43d98bf3cee2.png|Stoj- Nočný znak (Červené svetlo)
https://user-images.githubusercontent.com/114129453/204105068-e7cf588f-4ee7-4486-9f67-2d1a95085deb.png|Voľno - Denný znak (Jedno rameno vpravo šikmo nahor v uhle 45°)
https://user-images.githubusercontent.com/114129453/204105067-13416572-3826-4f6e-8dad-73a72d5afc3f.png|Voľno - Nočný znak (Zelené svetlo)
https://user-images.githubusercontent.com/114129453/204105066-0424d530-ce6d-4098-85ae-2ba1be9bc554.png|Výstraha - Denný znak (Jedno rameno vpravo šikmo nahor v uhle 45° a pod ním žlté rameno vodorovne)
https://user-images.githubusercontent.com/114129453/204105065-87f90eef-6773-48f0-96a3-fd03e83811fe.png|Výstraha - Nočný znak (Jedno žlté svetlo)
https://user-images.githubusercontent.com/114129453/204105063-a59412e4-2d54-4102-a987-7876f967cb14.png|Na vchodovom (cestovom) návestidle so žltým ramenom - Denný znak Rýchlosť 40 km/h a Výstraha (Dve ramená vpravo šikmo nahor v uhle 45° a medzi nimi žlté rameno vodorovne)
https://user-images.githubusercontent.com/114129453/204105062-5889786f-0395-46aa-b820-88235811839d.png|Na vchodovom (cestovom) návestidle so žltým ramenom: Nočný znak Rýchlosť 40 km/h a Výstraha (Dve žlté svetlá pod sebou)
https://user-images.githubusercontent.com/114129453/204105060-dfb50820-e881-4aee-a669-9e15c413b2d6.png|Na vchodovom (cestovom ) návestidle bez žltého ramena: Denný znak Rýchlosť 40 km/h a Výstraha (Dve ramená vpravo šikmo nahor v uhle 45°)
https://user-images.githubusercontent.com/114129453/204105059-af3d59e8-4d8f-4bb8-bca7-a2b972fc6c31.png|Na vchodovom (cestovom ) návestidle bez žltého ramena: Nočný znak Rýchlosť 40 km/h a Výstraha (Dve zelené svetlá pod sebou)
https://user-images.githubusercontent.com/114129453/204105756-62db6238-450f-418b-be1a-0edbdd1f97ff.png|Opatrne na ručnú privolávaciu návesť - Denný znak (Biely terč s čiernym okrajom držaný zamestnancom) a Nočný znak (Striedavo žlté a zelené svetlo ručného lampáša)
https://user-images.githubusercontent.com/114129453/204105822-fcc650d6-07ad-488b-8fd7-a732584dabe4.png|Opatrne na privolávaciu návesť (Samostatné biele prerušované svetlo alebo v kombinácii s červeným svetlom)
https://user-images.githubusercontent.com/114129453/204105872-3e872f1c-83a8-4ffc-be7a-9c73928811c0.png|Predzvestné upozorňovadlo, upozorňuje na predzvesť vchodového návestidla zlúčenú s oddielovým návestidlom automatického bloku (Na stožiari posledného oddielového návestidla automatického bloku biela štvorcová doska s čiernym orámovaním, na nej čierny kruh s bielym medzikružím)
https://user-images.githubusercontent.com/114129453/204106057-1ae9edc4-0d81-49c3-8e97-3ded98048b2a.png|Predzvestné upozorňovadlo, upozorňuje na samostatnú predzvesť hlavného návestidla, ktoré kryje obvod výhybiek (Biela tabuľa s čiernym orámovaním, na nej dva čierne šípy nad sebou s hrotmi obrátenými proti sebe)
https://user-images.githubusercontent.com/114129453/204106058-eb4517eb-6a74-4309-9aae-4b3d52ea8bea.png|Predzvestné upozorňovadlo, upozorňuje na samostatnú predzvesť hlavného návestidla, ktoré nekryje obvod výhybiek (Biela tabuľa s čiernym orámovaním, na nej čierny stojaci kríž)
https://user-images.githubusercontent.com/114129453/204105880-eeabab2a-73b2-41fd-92e0-5e93ed0dbb5f.png|Skupinové svetelné odchodové návestidlo môže byť doplnené indikátorom návestiacim zelenou číslicou koľaj, z ktorej je postavená vlaková cesta pre odchod.
https://user-images.githubusercontent.com/114129453/204105879-b5dc289c-602b-4574-8050-eedb6926d2f4.png|Indikátorová čierna tabuľka s bielou šípkou smerujúcou z ľavého (pravého) horného rohu do pravého (ľavého) dolného rohu sa umiestňuje na návestidlo v prípadoch, kedy by mohlo dôjsť k zámene návestidiel. Šípka na tabuľke stanovuje, pre ktorú koľaj neprenosné návestidlo platí.
https://user-images.githubusercontent.com/114129453/204106210-ee9c0ca2-a01b-4b7f-992a-1cbbf2ffa987.png|Vlak sa blíži k predzvesti - pred samostatnou predzvesťou hlavných návestidiel, ktoré kryjú obvod výhybiek (Stojaté biele obdĺžnikové dosky so štyrmi, tromi, dvomi a jedným čiernym pásom smerujúcim šikmo nahor)
https://user-images.githubusercontent.com/114129453/204106209-6991b997-be70-48b3-b6e5-91bdd4d37adb.png|Vlak sa blíži k predzvesti - pred samostatnou predzvesťou hlavných návestidiel, ktoré nekryjú obvod výhybiek (Stojaté biele obdĺžnikové dosky so štyrmi, tromi dvomi a jedným čiernym vodorovným pásom)
https://user-images.githubusercontent.com/114129453/204106208-aa390448-f539-48f6-8c59-981b013231c0.png|Vzdialenostné upozorňovadlá doplnené červeným bleskom - Pred predzvesťou vchodového návestidla stanice alebo odbočky, prípadne oddielového alebo krycieho návestidla, kde trať bez trakčného vedenia ústi do trate s trakčným vedením, sú všetky vzdialenostné upozorňovadlá doplnené červeným bleskom
https://user-images.githubusercontent.com/114129453/204106207-2f0b87cf-12cd-4d48-b206-78cda7eef3fb.png|Tabuľka s červeným bleskom - Tam, kde nie sú vzdialenostné upozorňovadlá, používa sa pre označenie koľajiska s trakčným vedením tabuľka s červeným bleskom (Značka s červeným bleskom na bielej tabuli)
https://user-images.githubusercontent.com/114129453/204106206-34a13ef4-5f70-496b-9115-6a53982d67e7.png|Vlak sa blíži k hlavnému návestidlu (Čierne obdĺžnikové dosky s bielym okrajom a na nich biele rovnostranné trojuholníky z materiálu odrážajúceho svetlo, postavené na základni)
https://user-images.githubusercontent.com/114129453/204106205-562f8e55-e62c-4f30-9be3-9c12fed3e461.png|Upozorňovadlo na skupinové návestidlo (Na stožiari návestidla biela štvorcová doska s čiernym orámovaním. Na doske je čierny šikmý pás smerujúci z ľavého dolného rohu do pravého horného rohu)
https://user-images.githubusercontent.com/114129453/204106204-ba848271-840b-48d1-9886-8a158cb86ba6.png|Návestidlo je na opačnej strane - pri hlavnom návestidle (Biela obdĺžniková doska s červeným trojuholníkom smerujúcim k hlavnému návestidlu)
https://user-images.githubusercontent.com/114129453/204106203-66d18e14-86dc-4333-ba8e-cc2212f3fde1.png|Návestidlo je na opačnej strane - pri samostatnej predzvesti (Čierna obdĺžniková doska so žltým trojuholníkom smerujúcim k predzvesti)
https://user-images.githubusercontent.com/114129453/204106202-b5f57e05-fe8b-41e5-a349-ddbd4126ec75.png|Návestidlo je na opačnej strane - pri priecestníku (Čierna obdĺžniková doska s bielym trojuholníkom smerujúcim na priecestník)
https://user-images.githubusercontent.com/114129453/204106211-f3a31515-f6d1-41b3-a57b-4c3ccd94964b.png|Návestidlo je na opačnej strane - pri zriaďovacom návestidle (Biela obdĺžniková doska s modrým trojuholníkom smerujúcim k zriaďovaciemu návestidlu)
https://user-images.githubusercontent.com/114129453/204106574-f5f4921f-318b-4f69-8475-dcd1541f90e9.png|Vlak sa blíži k priecestníku (Stojatá biela obdĺžniková tabuľa so zrezanými hornými rohmi, v dolnej časti stojatý čierny obdĺžnik s bielymi kruhmi, v hornej časti čierna číslica udávajúca počet priecestí krytých priecestníkom)
https://user-images.githubusercontent.com/114129453/204106571-2354b175-ffba-4d8f-a5da-7793c43167af.png|Pohotovostný stav (Na priecestníku svieti horné biele svetlo a spodné dve žlté svetlá, ak nie sú nahradené odrazkami, v dolnej časti biela číslica udávajúca počet priecestí krytých priecestníkom)
https://user-images.githubusercontent.com/114129453/204106573-b58d8dc0-3048-4a43-8e31-05d0676b5aa8.png|Porucha PZZ (Na priecestníku svietia dve žlté svetlá, ak nie sú nahradené odrazkami, v dolnej časti biela číslica udávajúca počet priecestí krytých priecestníkom)
https://user-images.githubusercontent.com/114129453/204106659-4a8b314e-53b4-4728-96a4-d9461402b008.png|Priecestné upozorňovadlo (Čierna trojuholníková tabuľa s bielymi okrajmi postavená na vrchole, v strede tabule biela číslica)
https://user-images.githubusercontent.com/114129453/204106681-15c05f37-f5f9-468a-a216-f342ecc42a3a.png|Stoj protiidúcim dráhovým vozidlám (jedno červené svetlo na HDV)
https://user-images.githubusercontent.com/114129453/204106718-92b8aa49-0978-4f17-b046-1b70bd50b3d8.png|Stoj, zastavte všetkými prostriedkami - Ručná návesť / Zvuková návesť ... ... ...
https://user-images.githubusercontent.com/114129453/204106691-2ef6b8a5-eff0-436e-8642-634af361e481.png|Stoj (Červená obdĺžniková doska s bielym okrajom)
https://user-images.githubusercontent.com/114129453/204106690-b7c3ebe8-10d5-4705-9810-b0783ebb01df.png|Stoj - Denný znak (Rozvinutá červená zástavka držaná zamestnancom kolmo na koľaj) a Nočný znak (Červené svetlo, držané pri mieste zastavenia)
https://user-images.githubusercontent.com/114129453/204106689-bf946f8f-b226-4cae-a3ef-d6e6bc18b7f9.png|Stoj (Červený terč v malom vyhotovení drží zamestnanec kolmo ku koľaji, približne vo výške ramien návestným znakom oproti prichádzajúcemu dráhovému vozidlu)
https://user-images.githubusercontent.com/114129453/204106688-a2fd8fca-2543-4608-9a03-526bdc67a61b.png|Výstraha (Žltý terč s čiernym orámovaním a bielym okrajom / Žltý trojuholníkový štít s čiernym orámovaním a bielym okrajom, postavený na základni)
https://user-images.githubusercontent.com/114129453/204106687-8b45fc7f-3cb3-438c-a10e-0d97c521c813.png|Výstraha - Denný znak (Rozvinutá žltá zástavka držaná kolmo na koľaj) a Nočný znak (Žlté svetlo držané zamestnancom)
https://user-images.githubusercontent.com/114129453/204106686-ee8a77c1-8a9f-4a2c-9743-192aa3912516.png|Námedzník (Biely vodorovný trámec s čiernymi pásmi na obidvoch koncoch pred šikmým ukončením)
https://user-images.githubusercontent.com/114129453/204106685-2ac4eeab-34fe-49c6-bb22-f30c9cb80e97.png|Hranica izolovaného úseku (Biely stĺpik s červenou hlavicou a s čiernym vodorovným pásom)
https://user-images.githubusercontent.com/114129453/204106964-b77684c7-57a9-49e3-9300-58151662ef24.png|Rýchlostník (Biela obdĺžniková doska alebo terč a na nich čierne číslice)
https://user-images.githubusercontent.com/114129453/204106963-6292bf5c-e22b-4588-8273-00cace3e9f5f.png|Predzvestník (Žltý, na vrchole postavený trojuholníkový štít alebo terč s bielym okrajom, na štíte alebo terči čierna číslica)
https://user-images.githubusercontent.com/114129453/204106962-46b14e26-20c6-405d-b185-0d6d583f58a1.png|Predzvestný štít (Na vrchole postavený žltý trojuholníkový štít s bielym okrajom, na ktorom je čiernou číslicou označená v desiatkach km za hodinu hodnota prechodne obmedzenej traťovej rýchlosti. Pri nedostatku miesta môže byť štít postavený na základni. Stĺpik návesti sa označí dvoma odrazkami kruhového tvaru žltej farby umiestnenými v nerovnakej výške, pričom pravá odrazka je nižšie. Dodatková tabuľka s čiernym písmenom D v žltom poli označuje návestidlo s časovo vymedzenou platnosťou.)
https://user-images.githubusercontent.com/114129453/204106960-83bf5d3e-3059-4ea2-9885-af2ee6b90979.png|Začiatok prechodného obmedzenia traťovej rýchlosti (Žltá obdĺžniková tabuľa s bielym okrajom a čiernym písmenom Z postavená na výšku. Dodatková tabuľka s čiernym písmenom D v žltom poli označuje návestidlo s časovo vymedzenou platnosťou.)
https://user-images.githubusercontent.com/114129453/204106961-3fc08f25-abeb-4313-a0ce-0a15c0cf2a54.png|Koniec prechodného obmedzenia traťovej rýchlosti (Biela obdĺžniková tabuľa s čiernym písmenom K postavená na výšku. Dodatková tabuľka s čiernym písmenom D v žltom poli označuje návestidlo s časovo vymedzenou platnosťou.)
